player_id,web_name,position,XP,Price
160,Minteh,MID,3.975342501335889,55
384,Gakpo,MID,3.9455284897739116,73
314,Leno,GK,3.939007826561205,50
722,Florentino,MID,3.9358813093007066,50
299,Ndiaye,MID,3.883719592970129,63
319,Castagne,DEF,3.86394277891329,43
354,Ampadu,MID,3.853255059029002,49
242,Dewsbury-Hall,MID,3.8520082568412572,53
646,J.Gomes,MID,3.8374033590858363,53
817,Armstrong,FWD,3.810485294117648,51
706,Justin,DEF,3.807983471410128,40
30,Havertz,FWD,3.793860294117647,73
295,Keane,DEF,3.7861283718805163,45
615,Summerville,MID,3.772093443444881,54
167,Baleba,MID,3.769975847934869,45
635,R.Gomes,DEF,3.7657542875600196,44
266,Eze,MID,3.736526989751164,73
52,J.Ramsey,MID,3.7315938991720286,53
198,Tuanzebe,DEF,3.7294651876650526,39
502,Sels,GK,3.728193557289163,46
287,Pickford,GK,3.7144371954099276,56
74,Truffert,DEF,3.6995387382650557,47
791,Taty,FWD,3.692602941176471,55
527,Awoniyi,FWD,3.6704411764705878,52
541,Reinildo,DEF,3.666166861541792,38
624,Bowen,FWD,3.627926470588236,77
